user_id,number_of_subscription_cycles,ordered_yesterday,favorite_cuisines
111515,6+,TRUE,"['middle-eastern', 'chinese', 'japanese', 'latin', 'thai', 'vegetarian', 'italian', 'american', 'indian']"
104163,0,FALSE,"['latin', 'thai', 'vegetarian', 'japanese', 'chinese', 'italian', 'mediterranean', 'american']"
109783,1,TRUE,"['middle-eastern', 'mediterranean', 'chinese']"
102626,6+,FALSE,"['american', 'korean', 'mediterranean', 'vegetarian', 'japanese', 'indian', 'latin', 'chinese', 'italian', 'thai']"
108274,1,TRUE,"['vegetarian', 'indian', 'italian', 'middle-eastern', 'korean', 'american', 'thai', 'chinese', 'mediterranean', 'japanese']"
111983,0,TRUE,"['chinese', 'korean', 'american', 'japanese', 'mediterranean', 'latin', 'middle-eastern', 'italian', 'thai', 'indian']"
106243,5,TRUE,"['italian', 'middle-eastern', 'chinese', 'mediterranean', 'thai']"
101033,2,FALSE,['italian']
109647,1,TRUE,"['indian', 'vegetarian', 'korean']"
102435,0,TRUE,"['japanese', 'vegetarian', 'american', 'italian', 'thai']"
105403,0,TRUE,"['chinese', 'indian', 'american', 'mediterranean', 'thai', 'japanese', 'latin']"
103384,4,TRUE,"['korean', 'chinese', 'mediterranean', 'japanese', 'italian']"
109444,6+,FALSE,"['middle-eastern', 'mediterranean', 'latin', 'vegetarian', 'italian', 'indian']"
106907,2,TRUE,"['italian', 'vegetarian', 'american', 'mediterranean', 'korean']"
107169,4,TRUE,"['american', 'vegetarian', 'latin', 'mediterranean', 'japanese', 'thai', 'italian']"
108795,2,TRUE,"['middle-eastern', 'indian', 'american', 'chinese', 'japanese', 'vegetarian', 'korean']"
102970,1,TRUE,['mediterranean']
100678,1,FALSE,"['japanese', 'latin', 'mediterranean', 'middle-eastern', 'vegetarian', 'american', 'thai', 'chinese', 'indian']"
109653,6+,FALSE,['japanese']
103676,2,TRUE,"['american', 'indian', 'thai', 'chinese', 'japanese', 'vegetarian', 'korean', 'middle-eastern', 'mediterranean', 'italian']"
109462,6+,FALSE,"['korean', 'indian', 'chinese', 'italian', 'american']"
111142,1,TRUE,"['indian', 'vegetarian', 'american', 'mediterranean', 'latin', 'chinese', 'italian', 'middle-eastern', 'thai']"
107328,2,TRUE,"['japanese', 'mediterranean', 'latin', 'vegetarian', 'chinese', 'thai']"
101202,2,TRUE,"['japanese', 'italian', 'chinese', 'latin', 'mediterranean', 'indian', 'middle-eastern']"
109944,1,TRUE,"['korean', 'japanese', 'chinese']"
107375,1,TRUE,[]
102863,,TRUE,[]
102420,0,TRUE,"['latin', 'indian', 'korean']"
111970,4,TRUE,"['vegetarian', 'korean', 'american', 'indian']"
101415,,TRUE,"['latin', 'american']"
110545,2,TRUE,"['middle-eastern', 'vegetarian', 'chinese', 'latin', 'japanese']"
108238,2,TRUE,['mediterranean']
109533,0,TRUE,"['italian', 'latin']"
104466,0,FALSE,['american']
110741,4,FALSE,"['chinese', 'latin']"
101558,6+,FALSE,"['thai', 'latin', 'vegetarian', 'italian', 'japanese', 'american', 'korean', 'middle-eastern', 'chinese', 'indian']"
108332,4,FALSE,['italian']
102961,5,FALSE,"['italian', 'mediterranean', 'indian', 'japanese', 'vegetarian']"
100042,6+,TRUE,"['latin', 'korean']"
101405,2,TRUE,"['middle-eastern', 'italian']"
111997,2,FALSE,"['italian', 'american']"
108876,1,TRUE,"['thai', 'mediterranean', 'indian', 'italian', 'american', 'japanese', 'vegetarian', 'korean', 'middle-eastern']"
104395,,TRUE,"['vegetarian', 'latin', 'japanese', 'indian', 'chinese', 'middle-eastern']"
105604,1,TRUE,"['middle-eastern', 'italian', 'american', 'vegetarian', 'indian', 'japanese', 'chinese', 'latin', 'thai']"
107132,2,TRUE,"['american', 'middle-eastern', 'indian', 'latin', 'korean', 'italian', 'chinese', 'japanese']"
103111,1,TRUE,"['vegetarian', 'korean', 'latin', 'italian', 'chinese', 'indian', 'middle-eastern', 'american']"
107420,4,TRUE,"['korean', 'italian', 'american', 'middle-eastern']"
107805,2,TRUE,"['latin', 'italian', 'mediterranean', 'japanese']"
110707,,FALSE,"['chinese', 'american', 'latin', 'italian', 'thai', 'korean', 'middle-eastern']"
105843,2,FALSE,[]
109937,4,TRUE,"['indian', 'vegetarian', 'latin', 'japanese', 'italian', 'american', 'middle-eastern', 'thai', 'chinese', 'korean']"
111243,4,TRUE,"['middle-eastern', 'italian', 'latin', 'japanese', 'thai', 'vegetarian', 'american', 'mediterranean', 'korean', 'indian']"
108932,2,TRUE,"['korean', 'italian', 'middle-eastern', 'mediterranean', 'vegetarian', 'american', 'japanese']"
111715,5,TRUE,"['italian', 'mediterranean', 'vegetarian', 'middle-eastern', 'indian', 'thai', 'chinese', 'american', 'latin', 'korean']"
103159,,TRUE,[]
101135,2,TRUE,"['chinese', 'korean', 'japanese', 'vegetarian', 'indian', 'italian', 'latin', 'mediterranean', 'thai']"
109650,4,TRUE,"['chinese', 'vegetarian', 'japanese', 'american', 'middle-eastern', 'thai']"
101504,2,TRUE,['american']
111899,2,FALSE,['middle-eastern']
105270,0,TRUE,"['italian', 'chinese', 'american', 'mediterranean', 'thai', 'indian', 'middle-eastern', 'korean', 'vegetarian']"
100520,5,TRUE,"['japanese', 'american', 'korean', 'chinese', 'vegetarian', 'italian', 'mediterranean', 'indian', 'middle-eastern', 'latin']"
102488,6+,TRUE,"['indian', 'vegetarian', 'american', 'middle-eastern']"
109551,2,FALSE,"['mediterranean', 'middle-eastern', 'japanese', 'indian']"
106251,2,FALSE,"['indian', 'thai', 'latin', 'chinese', 'vegetarian', 'american']"
110727,2,TRUE,[]
110536,,TRUE,"['mediterranean', 'korean', 'thai', 'latin', 'indian', 'middle-eastern']"
101091,6+,TRUE,"['mediterranean', 'middle-eastern']"
107867,0,TRUE,[]
100494,0,TRUE,['latin']
104902,0,FALSE,"['thai', 'american', 'italian', 'japanese', 'mediterranean', 'vegetarian']"
105124,5,TRUE,"['korean', 'italian']"
111097,2,FALSE,['italian']
106903,2,FALSE,"['latin', 'chinese', 'indian', 'vegetarian']"
102203,1,TRUE,['american']
111640,2,TRUE,"['italian', 'indian', 'mediterranean', 'japanese', 'vegetarian', 'korean', 'middle-eastern']"
106050,2,TRUE,[]
102284,6+,TRUE,[]
104170,5,FALSE,['latin']
110171,2,TRUE,"['thai', 'vegetarian', 'american', 'mediterranean', 'chinese', 'indian', 'latin', 'italian', 'korean']"
111375,5,TRUE,[]
109003,2,TRUE,['italian']
100747,5,FALSE,['italian']
110496,0,TRUE,"['korean', 'thai']"
105311,0,TRUE,"['chinese', 'mediterranean', 'middle-eastern', 'american', 'japanese', 'indian', 'latin', 'italian']"
109662,4,TRUE,"['korean', 'chinese', 'american', 'italian', 'latin', 'thai', 'japanese', 'mediterranean']"
102047,2,TRUE,[]
101710,2,TRUE,"['indian', 'chinese', 'korean', 'latin']"
110500,0,TRUE,['indian']
103306,4,FALSE,"['korean', 'american', 'italian', 'chinese', 'vegetarian']"
111844,1,TRUE,"['american', 'middle-eastern', 'mediterranean']"
105801,1,TRUE,"['korean', 'thai', 'vegetarian', 'chinese', 'indian']"
111468,1,TRUE,"['japanese', 'middle-eastern', 'vegetarian', 'thai', 'american']"
109672,5,TRUE,[]
104587,,TRUE,['chinese']
111494,1,TRUE,"['korean', 'thai', 'indian', 'vegetarian', 'american', 'middle-eastern', 'latin', 'italian']"
109220,5,TRUE,"['latin', 'japanese', 'american', 'mediterranean', 'middle-eastern']"
109745,1,TRUE,[]
107476,2,TRUE,"['chinese', 'thai', 'korean', 'italian', 'indian', 'american', 'japanese']"
104563,,FALSE,"['chinese', 'indian', 'japanese', 'thai', 'american', 'italian']"
110479,4,FALSE,"['japanese', 'mediterranean', 'vegetarian', 'latin', 'italian', 'chinese']"
105444,2,FALSE,"['vegetarian', 'japanese', 'indian', 'thai', 'korean', 'latin', 'italian', 'mediterranean']"
110811,1,TRUE,"['indian', 'chinese']"
111783,2,FALSE,"['italian', 'american', 'vegetarian', 'latin', 'japanese']"
110523,2,TRUE,['mediterranean']
105518,2,TRUE,"['italian', 'american', 'japanese', 'vegetarian', 'indian', 'thai', 'korean', 'latin']"
104935,6+,TRUE,"['indian', 'middle-eastern', 'chinese', 'latin', 'korean', 'vegetarian']"
106806,5,TRUE,['japanese']
103668,0,TRUE,"['chinese', 'italian', 'mediterranean', 'middle-eastern', 'japanese']"
101727,4,FALSE,"['mediterranean', 'middle-eastern', 'american', 'indian', 'vegetarian', 'chinese', 'thai', 'italian', 'korean']"
106812,1,TRUE,"['latin', 'japanese', 'vegetarian', 'korean', 'middle-eastern', 'mediterranean', 'american', 'chinese', 'thai']"
109836,6+,TRUE,[]
103210,6+,TRUE,"['latin', 'mediterranean', 'korean', 'american', 'italian', 'chinese', 'vegetarian', 'japanese']"
109997,0,TRUE,[]
109096,2,TRUE,['american']
108962,6+,FALSE,"['italian', 'mediterranean', 'japanese']"
104796,0,TRUE,"['italian', 'latin', 'middle-eastern']"
111538,5,TRUE,"['italian', 'american', 'chinese', 'vegetarian', 'japanese', 'mediterranean', 'thai']"
109136,1,FALSE,['middle-eastern']
106649,1,FALSE,"['indian', 'american', 'vegetarian', 'korean', 'mediterranean', 'chinese', 'japanese', 'italian']"
101311,0,TRUE,"['indian', 'latin', 'vegetarian']"
106626,5,TRUE,['vegetarian']
100166,0,TRUE,"['middle-eastern', 'japanese', 'latin', 'mediterranean', 'vegetarian', 'thai', 'american', 'indian', 'italian']"
110417,2,TRUE,[]
103887,0,FALSE,"['thai', 'american', 'chinese', 'italian', 'korean', 'middle-eastern', 'vegetarian', 'japanese', 'latin', 'mediterranean']"
104252,6+,TRUE,"['latin', 'italian']"
106359,5,TRUE,"['indian', 'mediterranean', 'latin', 'italian']"
107358,4,TRUE,"['mediterranean', 'chinese']"
106725,0,TRUE,"['indian', 'american', 'mediterranean', 'thai', 'japanese', 'italian', 'chinese', 'vegetarian', 'korean', 'latin']"
105596,0,FALSE,"['japanese', 'chinese', 'mediterranean', 'latin', 'vegetarian', 'thai', 'korean', 'indian', 'middle-eastern']"
107320,2,FALSE,"['thai', 'american', 'vegetarian']"
109775,,FALSE,[]
105148,6+,FALSE,"['korean', 'japanese', 'latin', 'indian', 'mediterranean', 'vegetarian', 'italian', 'chinese']"
105769,5,TRUE,"['latin', 'korean', 'middle-eastern', 'chinese']"
109348,4,TRUE,"['japanese', 'middle-eastern', 'american', 'korean', 'latin']"
100039,4,TRUE,"['american', 'korean', 'middle-eastern', 'mediterranean', 'thai', 'italian', 'vegetarian', 'indian']"
101853,1,TRUE,"['american', 'vegetarian', 'mediterranean', 'japanese', 'middle-eastern', 'indian', 'thai', 'chinese', 'italian']"
103748,1,TRUE,"['american', 'japanese', 'vegetarian']"
102467,,FALSE,[]
110331,0,TRUE,"['thai', 'chinese', 'japanese', 'indian', 'latin', 'korean', 'italian', 'mediterranean']"
101708,4,FALSE,"['mediterranean', 'chinese', 'thai', 'italian', 'american', 'indian', 'latin', 'japanese', 'vegetarian']"
101243,1,TRUE,"['middle-eastern', 'vegetarian', 'mediterranean', 'japanese', 'latin', 'korean', 'american']"
103656,5,TRUE,"['chinese', 'japanese', 'korean']"
105863,2,TRUE,"['chinese', 'japanese', 'thai', 'indian', 'korean', 'vegetarian', 'middle-eastern', 'italian', 'mediterranean']"
109468,4,TRUE,"['latin', 'middle-eastern', 'korean', 'thai']"
111474,2,TRUE,[]
109816,6+,TRUE,"['vegetarian', 'american', 'thai', 'mediterranean', 'italian', 'middle-eastern']"
107015,1,FALSE,"['chinese', 'mediterranean', 'american', 'korean', 'latin']"
100433,5,FALSE,"['thai', 'middle-eastern', 'american', 'indian', 'chinese', 'latin', 'italian', 'vegetarian']"
100731,0,TRUE,['thai']
107266,6+,TRUE,[]
111656,2,TRUE,"['american', 'middle-eastern', 'chinese']"
103058,2,TRUE,[]
111162,1,FALSE,"['thai', 'japanese']"
106338,2,TRUE,"['thai', 'middle-eastern', 'chinese', 'vegetarian', 'mediterranean', 'japanese', 'korean']"
106606,0,TRUE,"['american', 'vegetarian', 'japanese', 'mediterranean', 'latin', 'indian', 'korean', 'middle-eastern']"
107122,6+,TRUE,[]
100862,,TRUE,"['mediterranean', 'italian', 'chinese', 'indian', 'latin', 'japanese', 'korean', 'american', 'vegetarian']"
101961,4,TRUE,"['middle-eastern', 'indian', 'chinese']"
110776,6+,FALSE,"['korean', 'vegetarian', 'indian', 'thai', 'latin', 'italian', 'mediterranean']"
103076,2,TRUE,"['middle-eastern', 'japanese', 'american']"
100958,2,TRUE,"['thai', 'middle-eastern', 'american', 'chinese', 'italian', 'latin', 'japanese']"
103250,4,TRUE,"['chinese', 'latin', 'middle-eastern', 'vegetarian', 'italian', 'thai', 'korean', 'mediterranean', 'japanese', 'indian']"
108355,1,TRUE,"['indian', 'japanese', 'mediterranean', 'american', 'vegetarian', 'chinese']"
103023,5,FALSE,"['american', 'middle-eastern', 'korean']"
102422,5,TRUE,"['thai', 'korean', 'japanese', 'american']"
103188,2,TRUE,"['chinese', 'japanese', 'italian', 'indian']"
105526,0,TRUE,[]
108483,1,TRUE,"['korean', 'vegetarian', 'mediterranean', 'chinese']"
103465,0,TRUE,"['chinese', 'japanese', 'american', 'latin', 'middle-eastern', 'korean', 'vegetarian', 'thai', 'indian']"
110045,2,FALSE,"['korean', 'vegetarian', 'american', 'italian', 'mediterranean', 'middle-eastern', 'latin', 'indian']"
111221,2,FALSE,"['latin', 'thai', 'japanese']"
111757,6+,TRUE,"['korean', 'middle-eastern', 'chinese', 'american', 'italian', 'vegetarian', 'japanese', 'latin', 'indian', 'mediterranean']"
100863,0,FALSE,"['chinese', 'thai', 'korean']"
103626,5,TRUE,"['mediterranean', 'korean']"
110641,1,TRUE,"['mediterranean', 'indian', 'japanese']"
109877,4,TRUE,"['chinese', 'korean', 'vegetarian', 'indian', 'thai']"
111968,5,TRUE,"['american', 'thai', 'middle-eastern', 'japanese', 'vegetarian', 'indian']"
105082,6+,TRUE,"['american', 'thai', 'vegetarian', 'italian', 'indian', 'chinese', 'middle-eastern', 'japanese']"
104182,2,TRUE,['italian']
108588,1,FALSE,"['chinese', 'middle-eastern', 'latin', 'korean']"
100329,2,TRUE,"['american', 'mediterranean', 'korean', 'latin', 'italian', 'indian', 'vegetarian', 'chinese', 'japanese', 'thai']"
103624,5,TRUE,"['middle-eastern', 'korean', 'thai', 'mediterranean', 'american', 'indian', 'latin', 'italian']"
108612,6+,TRUE,"['middle-eastern', 'american', 'korean', 'chinese', 'indian', 'mediterranean', 'latin']"
110186,4,TRUE,"['american', 'middle-eastern']"
100466,1,TRUE,"['indian', 'american', 'japanese', 'italian', 'thai', 'vegetarian', 'middle-eastern', 'mediterranean']"
106756,4,TRUE,"['american', 'latin', 'korean']"
107620,5,TRUE,"['latin', 'italian', 'american', 'mediterranean', 'chinese', 'indian', 'korean', 'middle-eastern', 'vegetarian', 'thai']"
110022,0,FALSE,"['mediterranean', 'thai', 'korean']"
104874,5,FALSE,"['japanese', 'thai', 'american', 'mediterranean', 'italian']"
111170,2,TRUE,"['thai', 'american', 'mediterranean', 'indian', 'latin', 'korean', 'japanese', 'vegetarian']"
102266,6+,TRUE,"['vegetarian', 'mediterranean', 'american', 'japanese', 'latin', 'korean', 'italian', 'chinese', 'middle-eastern', 'thai']"
101317,6+,TRUE,['american']
101492,0,TRUE,"['latin', 'korean', 'japanese']"
111782,0,TRUE,"['korean', 'latin', 'thai', 'indian', 'japanese', 'vegetarian', 'middle-eastern', 'italian']"
111629,1,FALSE,"['italian', 'american', 'japanese', 'latin', 'indian', 'middle-eastern']"
111517,0,TRUE,['japanese']
102252,1,TRUE,['indian']
100634,1,TRUE,"['italian', 'chinese', 'american', 'indian', 'thai', 'korean', 'mediterranean']"
111039,1,TRUE,"['american', 'latin']"
103841,5,TRUE,['mediterranean']
111056,1,FALSE,[]
108294,2,FALSE,"['middle-eastern', 'mediterranean', 'latin', 'indian', 'italian']"
102520,,FALSE,"['italian', 'middle-eastern', 'latin', 'american', 'japanese', 'indian', 'mediterranean', 'korean', 'chinese']"
110692,1,FALSE,"['latin', 'chinese', 'vegetarian', 'mediterranean', 'japanese']"
100107,6+,TRUE,"['mediterranean', 'middle-eastern', 'thai', 'american']"
111253,6+,TRUE,"['american', 'indian', 'middle-eastern', 'japanese', 'korean', 'chinese']"
100369,5,FALSE,"['middle-eastern', 'indian', 'latin', 'vegetarian', 'mediterranean', 'thai']"
102903,6+,FALSE,"['korean', 'indian', 'japanese', 'mediterranean']"
106325,2,TRUE,"['japanese', 'american', 'mediterranean']"
100105,4,TRUE,['middle-eastern']
108762,2,TRUE,"['mediterranean', 'american', 'chinese']"
100969,1,TRUE,"['latin', 'thai', 'american', 'korean', 'middle-eastern', 'chinese']"
109361,2,TRUE,"['mediterranean', 'japanese', 'thai', 'middle-eastern', 'vegetarian', 'italian']"
100402,0,FALSE,"['american', 'latin']"
111593,2,FALSE,"['middle-eastern', 'japanese']"
102398,6+,FALSE,"['mediterranean', 'italian', 'american', 'japanese', 'indian', 'korean', 'thai', 'chinese']"
103307,2,TRUE,"['vegetarian', 'korean', 'thai', 'japanese', 'chinese', 'indian', 'latin', 'mediterranean', 'middle-eastern', 'italian']"
105617,0,TRUE,"['indian', 'chinese', 'mediterranean', 'japanese', 'thai', 'korean', 'vegetarian']"
111544,5,TRUE,"['latin', 'middle-eastern', 'japanese', 'italian', 'american', 'thai', 'mediterranean', 'vegetarian', 'chinese']"
104488,5,FALSE,"['mediterranean', 'korean', 'middle-eastern', 'chinese', 'vegetarian', 'indian']"
107481,2,TRUE,"['chinese', 'vegetarian', 'thai']"
102235,0,FALSE,"['latin', 'japanese', 'vegetarian', 'italian', 'indian', 'mediterranean', 'chinese', 'american']"
102077,2,FALSE,"['latin', 'vegetarian', 'mediterranean', 'italian']"
107833,,FALSE,[]
103398,1,FALSE,"['korean', 'indian', 'mediterranean', 'middle-eastern', 'chinese', 'japanese', 'american', 'italian', 'thai']"
110676,0,FALSE,"['chinese', 'korean', 'italian', 'middle-eastern', 'vegetarian', 'mediterranean']"
104877,2,TRUE,"['middle-eastern', 'korean']"
105423,6+,FALSE,"['japanese', 'italian', 'chinese', 'korean']"
100265,0,TRUE,"['latin', 'middle-eastern', 'italian', 'japanese', 'thai']"
100236,1,TRUE,[]
101198,6+,TRUE,[]
107155,2,TRUE,"['mediterranean', 'american', 'korean']"
107600,2,TRUE,"['italian', 'mediterranean', 'korean', 'thai', 'middle-eastern']"
110889,2,TRUE,"['vegetarian', 'thai', 'latin', 'american', 'italian', 'mediterranean']"
104945,6+,TRUE,"['korean', 'middle-eastern', 'vegetarian', 'chinese', 'american', 'indian']"
108091,2,TRUE,"['mediterranean', 'latin', 'middle-eastern']"
103928,6+,TRUE,[]
100846,6+,TRUE,"['thai', 'mediterranean']"
104803,2,TRUE,"['thai', 'indian', 'american', 'latin']"
108019,4,FALSE,"['latin', 'korean', 'italian', 'american']"
109191,1,TRUE,"['latin', 'american', 'vegetarian', 'middle-eastern', 'italian', 'thai', 'mediterranean', 'japanese', 'korean']"
110879,5,TRUE,"['italian', 'japanese', 'mediterranean', 'thai', 'vegetarian', 'chinese', 'latin', 'american']"
109509,4,TRUE,"['korean', 'chinese', 'american', 'middle-eastern', 'mediterranean', 'italian', 'latin', 'thai']"
106439,5,TRUE,['mediterranean']
111674,2,TRUE,"['thai', 'middle-eastern', 'korean', 'japanese', 'latin', 'american', 'vegetarian', 'italian', 'chinese']"
105724,5,FALSE,"['korean', 'indian', 'japanese', 'vegetarian', 'chinese', 'middle-eastern', 'latin']"
105455,2,FALSE,['vegetarian']
107772,1,FALSE,"['chinese', 'mediterranean', 'thai', 'latin', 'vegetarian', 'japanese', 'american', 'italian']"
106575,0,TRUE,['middle-eastern']
109788,4,TRUE,"['korean', 'american', 'middle-eastern', 'thai', 'indian']"
111818,1,FALSE,"['chinese', 'indian', 'middle-eastern', 'italian', 'vegetarian', 'thai', 'japanese', 'american', 'korean', 'mediterranean']"
105379,0,TRUE,"['japanese', 'mediterranean', 'latin', 'vegetarian']"
109499,6+,TRUE,"['american', 'middle-eastern', 'chinese', 'vegetarian', 'latin', 'japanese', 'indian', 'thai', 'italian']"
107713,1,TRUE,"['japanese', 'italian', 'thai', 'latin', 'korean']"
105986,0,TRUE,[]
106431,6+,FALSE,"['korean', 'american', 'indian', 'latin', 'italian']"
